,output_dim,embedding,nodes,activation,regularizer,stacking,dropout,optimizer,bidirectional,epochs,batch_size,method,accuracy,loss,val_accuracy,val_loss,len_dataset,n_features,dominant_class
17,2,45589,32,tanh,L1,True,False,adam,False,32,32,LSTM,0.9895833134651184,0.06127727776765824,0.4305555522441864,1.5366116762161257,360,1724,0.5
18,2,45589,32,tanh,L1,True,False,rmsprop,False,31,32,GRU,0.9930555820465088,0.08192530274391174,0.4583333432674408,1.1529085636138916,360,1724,0.5
19,2,45589,32,tanh,L1,True,False,rmsprop,False,11,32,LSTM,0.9895833134651184,0.6664007902145386,0.5138888955116272,1.9703339338302608,360,1724,0.5
20,2,45589,32,tanh,L1,True,True,adam,False,21,32,GRU,0.9930555820465088,0.14955951273441315,0.4027777910232544,1.5892090797424316,360,1724,0.5
21,2,45589,32,tanh,L1,True,True,adam,False,22,32,LSTM,0.9826388955116272,0.12853401899337769,0.4444444477558136,1.2887927293777466,360,1724,0.5
22,2,45589,32,tanh,L1,True,True,rmsprop,False,11,32,GRU,0.9791666865348816,0.6511130928993225,0.4583333432674408,1.7785401344299316,360,1724,0.5
23,2,45589,32,tanh,L1,True,True,rmsprop,False,12,32,LSTM,0.9861111044883728,0.5732767581939697,0.4722222089767456,1.783721923828125,360,1724,0.5
24,2,45589,32,tanh,,False,False,adam,False,11,32,GRU,0.9861111044883728,0.660991907119751,0.4305555522441864,1.7416391372680664,360,1724,0.5
25,2,45589,32,tanh,,False,False,adam,False,12,32,LSTM,0.9895833134651184,0.5902918577194214,0.4166666567325592,1.7784044742584229,360,1724,0.5
26,2,45589,32,tanh,,False,False,rmsprop,False,12,32,GRU,0.9930555820465088,0.5702475309371948,0.4027777910232544,1.7750988006591797,360,1724,0.5
27,2,45589,32,tanh,,False,False,rmsprop,False,11,32,LSTM,0.9861111044883728,0.6568117141723633,0.4722222089767456,1.737229585647583,360,1724,0.5
28,2,45589,32,tanh,,False,True,adam,False,34,32,GRU,0.9930555820465088,0.1809839457273484,0.4583333432674408,1.3884506225585938,360,1724,0.5
29,2,45589,32,tanh,,False,True,adam,False,11,32,LSTM,0.9930555820465088,0.6666983366012573,0.4722222089767456,1.7156260013580322,360,1724,0.5
30,2,45589,32,tanh,,False,True,rmsprop,False,12,32,GRU,0.9930555820465088,0.5800307393074036,0.4722222089767456,1.6407421827316284,360,1724,0.5
31,2,45589,32,tanh,,False,True,rmsprop,False,14,32,LSTM,0.9895833134651184,0.4344221353530884,0.4722222089767456,1.631201982498169,360,1724,0.5
32,2,45589,32,tanh,,True,False,adam,False,11,32,GRU,0.9861111044883728,0.6750705242156982,0.4305555522441864,1.993323802947998,360,1724,0.5
33,2,45589,32,tanh,,True,False,adam,False,11,32,LSTM,0.9895833134651184,0.6545984148979187,0.4444444477558136,1.903630614280701,360,1724,0.5
34,2,45589,32,tanh,,True,False,rmsprop,False,11,32,GRU,0.9861111044883728,0.6629655361175537,0.4722222089767456,1.893262267112732,360,1724,0.5
35,2,45589,32,tanh,,True,False,rmsprop,False,13,32,LSTM,0.9895833134651184,0.5053050518035889,0.4583333432674408,1.7594778537750244,360,1724,0.5
36,2,45589,32,tanh,,True,True,adam,False,11,32,GRU,0.9895833134651184,0.6604057550430298,0.4027777910232544,2.100109338760376,360,1724,0.5
37,2,45589,32,tanh,,True,True,adam,False,11,32,LSTM,0.9861111044883728,0.6381305456161499,0.4444444477558136,1.7201868295669556,360,1724,0.5
38,2,45589,32,tanh,,True,True,rmsprop,False,28,32,GRU,0.9930555820465088,0.07928600162267685,0.4305555522441864,1.309437870979309,360,1724,0.5
39,2,45589,32,tanh,,True,True,rmsprop,False,17,32,LSTM,0.9895833134651184,0.2884467542171478,0.4166666567325592,1.6077831983566284,360,1724,0.5
40,2,45589,32,relu,L1,False,False,adam,False,11,32,GRU,0.9861111044883728,0.6499440670013428,0.4722222089767456,1.8300306797027588,360,1724,0.5
41,2,45589,32,relu,L1,False,False,adam,False,13,32,LSTM,0.9895833134651184,0.5136650204658508,0.5138888955116272,1.6996958255767822,360,1724,0.5
42,2,45589,32,relu,L1,False,False,rmsprop,False,11,32,GRU,0.9861111044883728,0.6671692728996277,0.4305555522441864,2.1387159824371342,360,1724,0.5
43,2,45589,32,relu,L1,False,False,rmsprop,False,11,32,LSTM,0.9826388955116272,0.6199101805686951,0.4444444477558136,1.86644446849823,360,1724,0.5
44,2,45589,32,relu,L1,False,True,adam,False,11,32,GRU,0.9895833134651184,0.6546386480331421,0.4305555522441864,1.8157007694244385,360,1724,0.5
45,2,45589,32,relu,L1,False,True,adam,False,11,32,LSTM,0.9895833134651184,0.6630755662918091,0.4722222089767456,1.9786993265151973,360,1724,0.5
46,2,45589,32,relu,L1,False,True,rmsprop,False,11,32,GRU,0.9930555820465088,0.6491749286651611,0.5,1.83856201171875,360,1724,0.5
47,2,45589,32,relu,L1,False,True,rmsprop,False,11,32,LSTM,0.9930555820465088,0.6533786058425903,0.4583333432674408,1.9096109867095947,360,1724,0.5
48,2,45589,32,relu,L1,True,False,adam,False,11,32,GRU,0.9895833134651184,0.6598576903343201,0.4027777910232544,1.971040725708008,360,1724,0.5
49,2,45589,32,relu,L1,True,False,adam,False,33,32,LSTM,0.9895833134651184,0.06070837005972862,0.4444444477558136,1.3184419870376587,360,1724,0.5
50,2,45589,32,relu,L1,True,False,rmsprop,False,29,32,GRU,0.9895833134651184,0.07488863915205002,0.4861111044883728,1.2036951780319214,360,1724,0.5
51,2,45589,32,relu,L1,True,False,rmsprop,False,12,32,LSTM,0.9895833134651184,0.588822603225708,0.4583333432674408,1.6877466440200806,360,1724,0.5
52,2,45589,32,relu,L1,True,True,adam,False,37,32,GRU,0.9895833134651184,0.05647410824894905,0.4583333432674408,1.2760893106460571,360,1724,0.5
53,2,45589,32,relu,L1,True,True,adam,False,27,32,LSTM,0.9826388955116272,0.07837243378162384,0.4722222089767456,1.2491008043289185,360,1724,0.5
54,2,45589,32,relu,L1,True,True,rmsprop,False,11,32,GRU,0.9895833134651184,0.6731405258178711,0.4166666567325592,1.9417357444763184,360,1724,0.5
55,2,45589,32,relu,L1,True,True,rmsprop,False,27,32,LSTM,0.9930555820465088,0.1304091066122055,0.3888888955116272,1.302488923072815,360,1724,0.5
56,2,45589,32,relu,,False,False,adam,False,14,32,GRU,0.9895833134651184,0.4436750411987305,0.4583333432674408,1.6747031211853027,360,1724,0.5
57,2,45589,32,relu,,False,False,adam,False,11,32,LSTM,0.9895833134651184,0.6539030075073242,0.4305555522441864,2.0502586364746094,360,1724,0.5
58,2,45589,32,relu,,False,False,rmsprop,False,34,32,GRU,0.9861111044883728,0.07186019420623779,0.4722222089767456,1.2037434577941897,360,1724,0.5
59,2,45589,32,relu,,False,False,rmsprop,False,11,32,LSTM,0.9895833134651184,0.6702274680137634,0.4444444477558136,1.8908710479736328,360,1724,0.5
60,2,45589,32,relu,,False,True,adam,False,35,32,GRU,0.9826388955116272,0.07562550157308577,0.4305555522441864,1.2530651092529297,360,1724,0.5
61,2,45589,32,relu,,False,True,adam,False,14,32,LSTM,0.9895833134651184,0.4766004383563995,0.3888888955116272,1.567586064338684,360,1724,0.5
62,2,45589,32,relu,,False,True,rmsprop,False,12,32,GRU,0.9895833134651184,0.57546466588974,0.4722222089767456,1.8734588623046875,360,1724,0.5
63,2,45589,32,relu,,False,True,rmsprop,False,12,32,LSTM,0.9861111044883728,0.574951171875,0.4305555522441864,1.6560779809951782,360,1724,0.5
64,2,45589,32,relu,,True,False,adam,False,11,32,GRU,0.9895833134651184,0.6679213643074036,0.5,2.0085623264312744,360,1724,0.5
65,2,45589,32,relu,,True,False,adam,False,31,32,LSTM,0.9895833134651184,0.06078755110502241,0.4027777910232544,1.553964614868164,360,1724,0.5
66,2,45589,32,relu,,True,False,rmsprop,False,12,32,GRU,0.9930555820465088,0.5697826147079468,0.4861111044883728,1.872960448265076,360,1724,0.5
67,2,45589,32,relu,,True,False,rmsprop,False,12,32,LSTM,0.9722222089767456,0.5873779654502869,0.4583333432674408,1.6268376111984253,360,1724,0.5
68,2,45589,32,relu,,True,True,adam,False,12,32,GRU,0.9895833134651184,0.5635035634040833,0.4583333432674408,1.814663529396057,360,1724,0.5
69,2,45589,32,relu,,True,True,adam,False,12,32,LSTM,0.9895833134651184,0.6005656719207764,0.4722222089767456,1.9844794273376465,360,1724,0.5
70,2,45589,32,relu,,True,True,rmsprop,False,33,32,GRU,0.9895833134651184,0.060754485428333276,0.4583333432674408,1.2022490501403809,360,1724,0.5
71,2,45589,32,relu,,True,True,rmsprop,False,13,32,LSTM,0.9930555820465088,0.5083000659942627,0.4305555522441864,1.8800597190856927,360,1724,0.5
72,2,45589,48,tanh,L1,False,False,adam,False,22,32,GRU,0.9791666865348816,0.12495499104261396,0.4444444477558136,1.4385771751403809,360,1724,0.5
73,2,45589,48,tanh,L1,False,False,adam,False,26,32,LSTM,0.9895833134651184,0.08085397630929947,0.4583333432674408,1.3890821933746338,360,1724,0.5
74,2,45589,48,tanh,L1,False,False,rmsprop,False,38,32,GRU,0.9861111044883728,0.06657270342111588,0.4444444477558136,1.3597861528396606,360,1724,0.5
75,2,45589,48,tanh,L1,False,False,rmsprop,False,23,32,LSTM,0.9895833134651184,0.14492487907409668,0.4583333432674408,1.437132716178894,360,1724,0.5
76,2,45589,48,tanh,L1,False,True,adam,False,11,32,GRU,0.9861111044883728,0.65041184425354,0.4583333432674408,1.7897992134094238,360,1724,0.5
77,2,45589,48,tanh,L1,False,True,adam,False,12,32,LSTM,0.9930555820465088,0.5855323672294617,0.4861111044883728,1.8546189069747925,360,1724,0.5
78,2,45589,48,tanh,L1,False,True,rmsprop,False,11,32,GRU,0.9861111044883728,0.6573598384857178,0.4861111044883728,1.8987562656402588,360,1724,0.5
79,2,45589,48,tanh,L1,False,True,rmsprop,False,12,32,LSTM,0.9895833134651184,0.5922641158103943,0.4444444477558136,1.788250207901001,360,1724,0.5
80,2,45589,48,tanh,L1,True,False,adam,False,11,32,GRU,0.9895833134651184,0.6856334209442139,0.4722222089767456,1.77853524684906,360,1724,0.5
81,2,45589,48,tanh,L1,True,False,adam,False,11,32,LSTM,0.9895833134651184,0.6424461007118225,0.5,2.0101575851440434,360,1724,0.5
82,2,45589,48,tanh,L1,True,False,rmsprop,False,11,32,GRU,0.9895833134651184,0.6729704737663269,0.4583333432674408,1.8749470710754401,360,1724,0.5
83,2,45589,48,tanh,L1,True,False,rmsprop,False,11,32,LSTM,0.9895833134651184,0.653615415096283,0.5,1.8795884847640991,360,1724,0.5
84,2,45589,48,tanh,L1,True,True,adam,False,12,32,GRU,0.9895833134651184,0.582972526550293,0.4861111044883728,1.7101855278015137,360,1724,0.5
85,2,45589,48,tanh,L1,True,True,adam,False,28,32,LSTM,0.9895833134651184,0.21655116975307465,0.4444444477558136,1.402097463607788,360,1724,0.5
86,2,45589,48,tanh,L1,True,True,rmsprop,False,46,32,GRU,0.9930555820465088,0.055904798209667206,0.4444444477558136,1.1279300451278689,360,1724,0.5
87,2,45589,48,tanh,L1,True,True,rmsprop,False,11,32,LSTM,0.9895833134651184,0.649080753326416,0.4444444477558136,2.0305368900299072,360,1724,0.5
88,2,45589,48,tanh,,False,False,adam,False,11,32,GRU,0.9861111044883728,0.6596710085868835,0.4305555522441864,1.82112205028534,360,1724,0.5
89,2,45589,48,tanh,,False,False,adam,False,32,32,LSTM,0.9826388955116272,0.07180342078208922,0.4722222089767456,1.179169535636902,360,1724,0.5
90,2,45589,48,tanh,,False,False,rmsprop,False,12,32,GRU,0.9895833134651184,0.5637281537055969,0.4861111044883728,1.682159423828125,360,1724,0.5
91,2,45589,48,tanh,,False,False,rmsprop,False,12,32,LSTM,0.9861111044883728,0.5732915997505188,0.4861111044883728,1.5889849662780762,360,1724,0.5
92,2,45589,48,tanh,,False,True,adam,False,14,32,GRU,0.9826388955116272,0.4732407927513122,0.4027777910232544,1.5360437631607056,360,1724,0.5
93,2,45589,48,tanh,,False,True,adam,False,20,32,LSTM,0.9861111044883728,0.1957494914531708,0.4166666567325592,1.4360164403915403,360,1724,0.5
94,2,45589,48,tanh,,False,True,rmsprop,False,11,32,GRU,0.9826388955116272,0.63468998670578,0.4861111044883728,1.8529633283615112,360,1724,0.5
95,2,45589,48,tanh,,False,True,rmsprop,False,28,32,LSTM,0.9861111044883728,0.08198630809783937,0.4722222089767456,1.3102906942367554,360,1724,0.5
96,2,45589,48,tanh,,True,False,adam,False,12,32,GRU,0.9861111044883728,0.5869013071060181,0.4861111044883728,1.7998019456863403,360,1724,0.5
97,2,45589,48,tanh,,True,False,adam,False,28,32,LSTM,0.9826388955116272,0.07780105620622635,0.375,1.3878105878829956,360,1724,0.5
98,2,45589,48,tanh,,True,False,rmsprop,False,12,32,GRU,0.9895833134651184,0.5611621141433716,0.4722222089767456,2.052908182144165,360,1724,0.5
99,2,45589,48,tanh,,True,False,rmsprop,False,14,32,LSTM,0.9826388955116272,0.452801376581192,0.4722222089767456,1.5502963066101074,360,1724,0.5
100,2,45589,48,tanh,,True,True,adam,False,31,32,GRU,0.9895833134651184,0.06905773282051086,0.4305555522441864,1.2821125984191897,360,1724,0.5
101,2,45589,48,tanh,,True,True,adam,False,12,32,LSTM,0.9895833134651184,0.5865871906280518,0.4583333432674408,1.8248636722564693,360,1724,0.5
102,2,45589,48,tanh,,True,True,rmsprop,False,12,32,GRU,0.9895833134651184,0.5855016112327576,0.4583333432674408,1.8959897756576536,360,1724,0.5
103,2,45589,48,tanh,,True,True,rmsprop,False,31,32,LSTM,0.9930555820465088,0.06312617659568788,0.4305555522441864,1.2541661262512207,360,1724,0.5
104,2,45589,48,relu,L1,False,False,adam,False,11,32,GRU,0.9861111044883728,0.6706692576408386,0.5138888955116272,1.893547892570496,360,1724,0.5
105,2,45589,48,relu,L1,False,False,adam,False,12,32,LSTM,0.9861111044883728,0.5715606808662415,0.5,1.8788590431213381,360,1724,0.5
106,2,45589,48,relu,L1,False,False,rmsprop,False,11,32,GRU,0.9861111044883728,0.6632000803947449,0.4861111044883728,1.6965506076812744,360,1724,0.5
107,2,45589,48,relu,L1,False,False,rmsprop,False,21,32,LSTM,0.9861111044883728,0.15285110473632812,0.5138888955116272,1.308701753616333,360,1724,0.5
108,2,45589,48,relu,L1,False,True,adam,False,19,32,GRU,0.9895833134651184,0.2079964280128479,0.4861111044883728,1.4043712615966797,360,1724,0.5
109,2,45589,48,relu,L1,False,True,adam,False,33,32,LSTM,0.9895833134651184,0.06743476539850235,0.4027777910232544,1.3561993837356567,360,1724,0.5
110,2,45589,48,relu,L1,False,True,rmsprop,False,13,32,GRU,0.9930555820465088,0.5149554610252379,0.4722222089767456,1.6671651601791382,360,1724,0.5
111,2,45589,48,relu,L1,False,True,rmsprop,False,11,32,LSTM,0.9861111044883728,0.663104236125946,0.5,1.9250586032867432,360,1724,0.5
112,2,45589,48,relu,L1,True,False,adam,False,12,32,GRU,0.9930555820465088,0.58289635181427,0.4722222089767456,1.7253299951553345,360,1724,0.5
113,2,45589,48,relu,L1,True,False,adam,False,23,32,LSTM,0.9895833134651184,0.12121578305959704,0.4166666567325592,1.463310718536377,360,1724,0.5
114,2,45589,48,relu,L1,True,False,rmsprop,False,33,32,GRU,0.9861111044883728,0.0644569993019104,0.4166666567325592,1.291969895362854,360,1724,0.5
115,2,45589,48,relu,L1,True,False,rmsprop,False,34,32,LSTM,0.9895833134651184,0.06435033679008484,0.4166666567325592,1.2067809104919434,360,1724,0.5
116,2,45589,48,relu,L1,True,True,adam,False,11,32,GRU,0.9826388955116272,0.6580536961555481,0.4444444477558136,1.8593480587005613,360,1724,0.5
117,2,45589,48,relu,L1,True,True,adam,False,25,32,LSTM,0.9895833134651184,0.10448678582906724,0.4444444477558136,1.4554495811462402,360,1724,0.5
118,2,45589,48,relu,L1,True,True,rmsprop,False,13,32,GRU,0.9861111044883728,0.5235605835914612,0.4583333432674408,1.689840316772461,360,1724,0.5
119,2,45589,48,relu,L1,True,True,rmsprop,False,11,32,LSTM,0.9861111044883728,0.6531824469566345,0.4305555522441864,1.9388179779052728,360,1724,0.5
120,2,45589,48,relu,,False,False,adam,False,14,32,GRU,0.9895833134651184,0.42785605788230896,0.4305555522441864,1.6704558134078982,360,1724,0.5
121,2,45589,48,relu,,False,False,adam,False,12,32,LSTM,0.9895833134651184,0.5673869252204895,0.4583333432674408,1.8717774152755733,360,1724,0.5
122,2,45589,48,relu,,False,False,rmsprop,False,12,32,GRU,0.9895833134651184,0.5899284482002258,0.4583333432674408,1.8343522548675537,360,1724,0.5
123,2,45589,48,relu,,False,False,rmsprop,False,12,32,LSTM,0.9861111044883728,0.558053731918335,0.5,1.7141444683074951,360,1724,0.5
124,2,45589,48,relu,,False,True,adam,False,11,32,GRU,0.9861111044883728,0.6552296876907349,0.4444444477558136,1.986133098602295,360,1724,0.5
125,2,45589,48,relu,,False,True,adam,False,11,32,LSTM,0.9861111044883728,0.6354082822799683,0.4583333432674408,1.8670353889465328,360,1724,0.5
126,2,45589,48,relu,,False,True,rmsprop,False,27,32,GRU,0.9895833134651184,0.11156579852104187,0.4305555522441864,1.3419318199157717,360,1724,0.5
127,2,45589,48,relu,,False,True,rmsprop,False,27,32,LSTM,0.9930555820465088,0.12509684264659882,0.4722222089767456,1.3283040523529053,360,1724,0.5
128,2,45589,48,relu,,True,False,adam,False,11,32,GRU,0.9930555820465088,0.6579644680023193,0.5,1.9817919731140137,360,1724,0.5
129,2,45589,48,relu,,True,False,adam,False,11,32,LSTM,0.9861111044883728,0.6525751948356628,0.4305555522441864,1.955922484397888,360,1724,0.5
130,2,45589,48,relu,,True,False,rmsprop,False,11,32,GRU,0.9826388955116272,0.6633007526397705,0.4444444477558136,1.819356918334961,360,1724,0.5
131,2,45589,48,relu,,True,False,rmsprop,False,12,32,LSTM,0.9930555820465088,0.5743196606636047,0.4444444477558136,1.6216731071472168,360,1724,0.5
132,2,45589,48,relu,,True,True,adam,False,12,32,GRU,0.9826388955116272,0.5893867015838623,0.4722222089767456,1.6171739101409912,360,1724,0.5
133,2,45589,48,relu,,True,True,adam,False,26,32,LSTM,0.9930555820465088,0.10446593910455704,0.4861111044883728,1.36523699760437,360,1724,0.5
134,2,45589,48,relu,,True,True,rmsprop,False,36,32,GRU,0.9930555820465088,0.06255266070365906,0.4305555522441864,1.413841724395752,360,1724,0.5
135,2,45589,48,relu,,True,True,rmsprop,False,33,32,LSTM,0.9895833134651184,0.10024422407150267,0.4444444477558136,1.0749473571777344,360,1724,0.5
136,2,45589,64,tanh,L1,False,False,adam,False,11,32,GRU,0.9895833134651184,0.658321738243103,0.4444444477558136,1.9069328308105469,360,1724,0.5
137,2,45589,64,tanh,L1,False,False,adam,False,11,32,LSTM,0.9895833134651184,0.6540365815162659,0.4444444477558136,1.8804278373718264,360,1724,0.5
138,2,45589,64,tanh,L1,False,False,rmsprop,False,12,32,GRU,0.9861111044883728,0.5860345363616943,0.4305555522441864,1.7035176753997805,360,1724,0.5
139,2,45589,64,tanh,L1,False,False,rmsprop,False,11,32,LSTM,0.9895833134651184,0.6624647378921509,0.4444444477558136,1.811595678329468,360,1724,0.5
140,2,45589,64,tanh,L1,False,True,adam,False,30,32,GRU,0.9895833134651184,0.06984938681125641,0.4722222089767456,1.1796774864196775,360,1724,0.5
141,2,45589,64,tanh,L1,False,True,adam,False,12,32,LSTM,0.9895833134651184,0.5973618626594543,0.5138888955116272,1.691548466682434,360,1724,0.5
142,2,45589,64,tanh,L1,False,True,rmsprop,False,50,32,GRU,0.9895833134651184,0.0491439700126648,0.4027777910232544,1.273033857345581,360,1724,0.5
143,2,45589,64,tanh,L1,False,True,rmsprop,False,11,32,LSTM,0.9861111044883728,0.6670162081718445,0.4027777910232544,2.0161824226379395,360,1724,0.5
144,2,45589,64,tanh,L1,True,False,adam,False,12,32,GRU,0.9826388955116272,0.5800089836120605,0.4583333432674408,1.8702517747879028,360,1724,0.5
145,2,45589,64,tanh,L1,True,False,adam,False,11,32,LSTM,0.9861111044883728,0.650944709777832,0.4305555522441864,1.971072673797608,360,1724,0.5
146,2,45589,64,tanh,L1,True,False,rmsprop,False,12,32,GRU,0.9930555820465088,0.5695690512657166,0.4722222089767456,1.6989771127700806,360,1724,0.5
147,2,45589,64,tanh,L1,True,False,rmsprop,False,12,32,LSTM,0.9826388955116272,0.5730797052383423,0.4722222089767456,1.6912217140197754,360,1724,0.5
148,2,45589,64,tanh,L1,True,True,adam,False,11,32,GRU,0.9826388955116272,0.661062479019165,0.4444444477558136,2.0751681327819824,360,1724,0.5
149,2,45589,64,tanh,L1,True,True,adam,False,12,32,LSTM,0.9895833134651184,0.562083899974823,0.4444444477558136,1.8464245796203609,360,1724,0.5
150,2,45589,64,tanh,L1,True,True,rmsprop,False,33,32,GRU,0.9895833134651184,0.08048072457313538,0.3888888955116272,1.1494911909103394,360,1724,0.5
151,2,45589,64,tanh,L1,True,True,rmsprop,False,20,32,LSTM,0.9861111044883728,0.1904829144477844,0.4583333432674408,1.5734379291534424,360,1724,0.5
152,2,45589,64,tanh,,False,False,adam,False,11,32,GRU,0.9826388955116272,0.6456490159034729,0.4444444477558136,1.7910270690917969,360,1724,0.5
153,2,45589,64,tanh,,False,False,adam,False,27,32,LSTM,0.9895833134651184,0.08754134178161621,0.3888888955116272,1.3252873420715332,360,1724,0.5
154,2,45589,64,tanh,,False,False,rmsprop,False,12,32,GRU,0.9826388955116272,0.5734270811080933,0.4444444477558136,1.7771203517913818,360,1724,0.5
155,2,45589,64,tanh,,False,False,rmsprop,False,33,32,LSTM,0.9895833134651184,0.07033714652061462,0.4444444477558136,1.21502423286438,360,1724,0.5
156,2,45589,64,tanh,,False,True,adam,False,12,32,GRU,0.9930555820465088,0.579735517501831,0.4583333432674408,1.6647011041641235,360,1724,0.5
157,2,45589,64,tanh,,False,True,adam,False,11,32,LSTM,0.9861111044883728,0.6516645550727844,0.4444444477558136,1.8832206726074217,360,1724,0.5
158,2,45589,64,tanh,,False,True,rmsprop,False,34,32,GRU,0.9895833134651184,0.0664411261677742,0.4722222089767456,1.2812895774841309,360,1724,0.5
159,2,45589,64,tanh,,False,True,rmsprop,False,29,32,LSTM,0.9861111044883728,0.07517024129629135,0.4444444477558136,1.2692997455596924,360,1724,0.5
160,2,45589,64,tanh,,True,False,adam,False,28,32,GRU,0.9895833134651184,0.07886574417352676,0.4305555522441864,1.4070903062820437,360,1724,0.5
161,2,45589,64,tanh,,True,False,adam,False,11,32,LSTM,0.9930555820465088,0.6664576530456543,0.5,1.7021358013153076,360,1724,0.5
162,2,45589,64,tanh,,True,False,rmsprop,False,33,32,GRU,0.9861111044883728,0.07544035464525223,0.4444444477558136,1.127560019493103,360,1724,0.5
163,2,45589,64,tanh,,True,False,rmsprop,False,11,32,LSTM,0.9861111044883728,0.6691532135009766,0.4722222089767456,1.866026759147644,360,1724,0.5
164,2,45589,64,tanh,,True,True,adam,False,11,32,GRU,0.9826388955116272,0.6577758193016052,0.4166666567325592,1.779856562614441,360,1724,0.5
165,2,45589,64,tanh,,True,True,adam,False,32,32,LSTM,0.9861111044883728,0.061867866665124886,0.4027777910232544,1.4465498924255369,360,1724,0.5
166,2,45589,64,tanh,,True,True,rmsprop,False,11,32,GRU,0.9861111044883728,0.6500428318977356,0.4166666567325592,1.6510968208312988,360,1724,0.5
167,2,45589,64,tanh,,True,True,rmsprop,False,12,32,LSTM,0.9895833134651184,0.5733601450920105,0.4444444477558136,1.9735279083251955,360,1724,0.5
168,2,45589,64,relu,L1,False,False,adam,False,12,32,GRU,0.9826388955116272,0.5811306834220886,0.4166666567325592,1.7087454795837402,360,1724,0.5
169,2,45589,64,relu,L1,False,False,adam,False,12,32,LSTM,0.9930555820465088,0.5832482576370239,0.3888888955116272,1.9626641273498533,360,1724,0.5
170,2,45589,64,relu,L1,False,False,rmsprop,False,25,32,GRU,0.9930555820465088,0.09559594839811324,0.4861111044883728,1.2654564380645752,360,1724,0.5
171,2,45589,64,relu,L1,False,False,rmsprop,False,11,32,LSTM,0.9930555820465088,0.6625610589981079,0.4861111044883728,1.7802181243896484,360,1724,0.5
172,2,45589,64,relu,L1,False,True,adam,False,11,32,GRU,0.9930555820465088,0.6586428880691528,0.4166666567325592,1.7603818178176882,360,1724,0.5
173,2,45589,64,relu,L1,False,True,adam,False,30,32,LSTM,0.9861111044883728,0.08070871233940125,0.4444444477558136,1.197616696357727,360,1724,0.5
174,2,45589,64,relu,L1,False,True,rmsprop,False,11,32,GRU,0.9930555820465088,0.6704409122467041,0.4305555522441864,1.748064041137695,360,1724,0.5
175,2,45589,64,relu,L1,False,True,rmsprop,False,11,32,LSTM,0.9895833134651184,0.6785719990730286,0.4444444477558136,1.7121415138244631,360,1724,0.5
176,2,45589,64,relu,L1,True,False,adam,False,25,32,GRU,0.9895833134651184,0.08992906659841537,0.4305555522441864,1.2856574058532717,360,1724,0.5
